numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,startGraph,prune_limit,other_limit,triangle_limit,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,31,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,178,3,3,:q_O?K?AA_?OOM?@@?ocCGDa@gOKGD_?g?GIE_@`CCSJ```CCED_?_oqAA@`PcOL@Fp?gW`CBA`g}CKFCGGGEDDbw?CiU_A@XYEHDdrCwj??_qC?ACFcAs?GDGCw?K[\eBqS?CH`BA@UEM`CG?GOMNQQ{GWOIq`W{_^`?ohqGEGoqCW_gffs{?IKFCa{CKJEcqcGECCCBKoqm_@`xR,-2657.40586348,uinvite_irt,34.0,-2628.82368629,0:08:17.776716,:q_O?K?AA_?O[?AA@`GGQGE`?o_U?A_?_oa?ECOPOmEE__okCCEDBGGGECDP?sCKNa@OpAKIEbwOo[O_?OOKILFoAhY?GDdgWcUVKRak?ADGO?GO]OJO?_S_RLo?WO[\eBqS?CH`BA@UEM`CG?GIGNGhH]?KGDXOk_RNo_WUGEGoqCW_gffs{?IKFCa{KKJEcqcGECGERkoqm_@`xR,161,17,17,1030
6,0.3,steyvers,5,50,0.7,0.0,stationary,31,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,183,4,4,:q_O?K?AA_?OOM?@@?ocCGD_?_[?AE`OOOU?ECO?WOII__pOq?H_`P?mCBAb@sGEC_?o_[QP__oog`BFCxSKGK_?_oa?DCO?o_SN____SWQcdG?OcY`@RPqEMHdGO[cVKOOg_V?CFwWw|?DCRS?cRPOpqIIIGPOx\HEDdrKK[RIExGxCdSoBPqCFKOqXOuhcDrALV?HECIMEMLiTk?CBA``V,-2492.57888577,uinvite_irt,31.0,-2476.56847144,0:12:11.390167,:q_O?KCD??__[?ABAOO_UCB_?OsIAA@`W?WP?A@PSCEIEQWGSOJ_?_WSWM`?ocGECBaQKKGEDCGWWMMHqgWOX??_`C?P?BA@O}?@@@?godHIO?`GtAAebcK[RIO?O[cVKOOg_V?CDr{K[]_@PPCt?ACaYIEMPQaCSMVQP`X[r@@baXOv?CbcQTR?LFGO[pBFCq`lRGJeCYm?MHECIL\BFCrYdZ??__WSKIJg^,173,10,21,1021
6,0.3,steyvers,5,50,0.7,0.0,stationary,31,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,189,5,5,:q_O?K?AA_?OOM?@@?ocCCD`@g_SL@Ao?GGF?AaGgWVDB@pCCCJ_?OOKII_?OOK^?@``xACDB@pc?CBDOOOKfBAa`xKh@@apxMCBHdWggaT_?aXUCBCa`s?IGFDi`WnJEDg__V@FcwGKUNHew?CD@@bPxIc\`?qCkyb`cqxq?@@?qCKt??aa@X@?BcAPLNAFExXtJBDcrYic\PhWGKe`Ro?HX@?Fcb^,-2606.12410452,uinvite_irt,41.0,-2581.83401338,0:08:11.198066,:q_OW?CD??__[?ABAO?KGLCA`gGM?@@?w?SPDDo_gWMG`Aw?CEDDO?GGEN```xACDB@pc?EN___WiCDDBqXQEJGCwPKgTaaaHGj?@CAXUCBCa`sSOMJTAp]UKJP@?mANHoOWk]RLo?GGIO`a@g}WQMoqCkyb`?qX[x@@?qCKt??cAqA?FGCaY]CMLqriUEJHdRYic\PhWXLAf_dcC?]QLgn,165,24,17,1019
6,0.3,steyvers,5,50,0.7,0.0,stationary,32,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-2684.8919788,uinvite_irt,34.0,-2675.01163441,0:08:20.657655,:q`??K?AA_?OOMAA@`GGKGD_`G?GECa`_{GEE``OocT@@`gWOIF__g_WN@@bGOSKIEooocYP_?_gWVECcwGG\@B@p`AABDbA@Y?@AdwGKWO__p@Cl??`QHWt?@@Ookf?BaQXYACBBPxiACBBIpgvAFOo_SKNaAbXqACA`rp}COKfwX?m^PHW?GGDHEGHD?b_?__YAAIdcKKWVKHgX?}ja@PyIIPMHTKOKmdFGGOn,176,14,20,1015
6,0.3,steyvers,5,50,0.7,0.0,stationary,32,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,179,2,2,:q_O?K?AA_?OOM?@@?ocGGD_@?s?CF`?o_SL?@`?sORABaG?CCBCp?o[PA@aWOOQIDoOW_`@@@@GiACDBg?KLBBDGXIAFIO?OOIECo_WSYP`AP{CQX`@OoeKNKEgGKeVeCgp_t@@bQpeARNUBSCCEKEWg[pNKEbkGEPHDsSDDBCES{?CKFO_pkx?CeBKKaQSob@eCLJgccGECBAzYPP,-2687.52796755,uinvite_irt,42.0,-2669.76642244,0:10:03.904555,:q_O?K?B??__[?ABAO__U?CBO_{KGD_?o_YR?@@pC?AA@aW_WMG`O__cSJ__qCGGHDOPOwd?@?osWQS`cgW[h@@?ogWQN`@P?sbACbwGcrAA``KWoY___XKnKHPb@iABCbQxe?@Hfj@iAABEBHmIFKUBPuCPHDrqIAa__p@[qf_?`_wnABErc?IHKERkKaQSob@eCBEdsQQCBA@`GmucS^,159,20,22,1024
6,0.3,steyvers,5,50,0.7,0.0,stationary,32,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,182,3,3,:q_O?K?AA_?OOM?@@?ocGED_?OOOL??_ogYABA@wOSNBA@`CCEDBooomOL`?ogq?BCAwgWSN_?O_]ACBaWGKGF`@?s?AA@bwXCl?@aqS?AACBwOKWU_a@[OMHbaW?GmY_`PXGhBAA`{[Q\_A`xg|G`?rPyCVPHGO[ST`?rqQEXLgxxcsc`ARaAMH_``Ooge_`AYYCYNOOcKs]QHw?WOKJEN,-2717.70916526,uinvite_irt,41.0,-2675.8603563,0:19:26.328001,:q_OW?CD??__[?AA@o_WU?@@@?s?ABB@w_]IF``?oaECAo_WWVGDbWOKIK`a@[SKIDbwGOKF_`?g[R@@`?{GGDBAw?CCBFoqHY?BCaqS?CGFo`_{l@CP?weMH_?axiADDcacKGIFeWwcz?Febs_r?@ArPyCIJgccCCIIorqQEEKes[{qYQHWOcw_baWOWSKIHgGOMRRObPyAC`dBPxGf_@`?ocUK^,164,18,23,1020
6,0.3,steyvers,5,50,0.7,0.0,stationary,32,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,179,4,4,:q_O?K?AA_?OOM?@@?oc?AB``?sGECAoOOOIG_?__U?E_?OgWNAA@PSCHCA``cOOLFp?hAABBaw_WWQ`@POuACEBW?CCEHO?GWMN_@g?GEDDP?guEFEDww{vCHFGwoeZaCbHmMZNO__SgX_@bCGISeCa[SSLbB@xqIO_?OWgWa``C[GKMHDxPXTACbQsOIGEjH_{lGEjI`TIkVq@g|N,-2690.81857105,uinvite_irt,29.0,-2666.16327982,0:10:01.020438,:q`??KCD??__[CCBAO?GMECBOo_UAAA@PC?GD_@gGOIE`@@SCHAA@OoqGGEbw_SOO__oo[VCBBASGIIEcGGOWL_?OOWQIHOO_WMN_@g?GEDDP?guEFEBq{[^CHFGwoeZaCbHmMZMFgOOISKo?paCDIEX`GfDDBWoo][acG?CCIEGgWPFAAAppGnIJIgOcYU`@?g_YkeBqqhXGEjI`TIkVq@g|N,167,12,17,1029
6,0.3,steyvers,5,50,0.7,0.0,stationary,32,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,173,5,5,:q_O?K?AA_?OOM?@@?oc?AB``?k?CB___WOJ@AAWOU?@A@`KKGDCp@GqCECopGuECA`wWSOK_?p_}ABAapkOKFCCwG[WT`AqcCKNb@qkKQOIPOocYS_aPS?CFEoo`gxBAcQtg|?CBA[SgV`csKSQLadCc?GFEppH?s]_BRkCk^eebYU?LMoqYE?AADwGGIca@QH}GHJFG?tV,-2654.91871943,uinvite_irt,35.0,-2624.96577616,0:10:23.496272,:q`??KI?@@?w?CEC_?O[OJ?@`gGOJ@AAWOSP@@@?oeECAaW_cXABAWW[QL``?g]IGEO?Wo^@@?ogkZCB@p@MAFEO`Wsh@BBwo[jBCcAcOIECbQcCQI_@pkKGYMOohClYNO@?ofSJop`LBDCbWhPH?Ber{[QOIebsOY\_db{ssZQo@GszBCgSs?CCJoOOSecaCR{ck[_BT^,154,19,16,1036
6,0.3,steyvers,5,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-2779.88714408,uinvite_irt,35.0,-2765.44011345,0:08:59.931487,:q`??K?AA_?OOMAAAOOWOJ@AO?OKGEa@Oo]?A@`gWSKHDOOWYECA`_{CDCB@wGKXAA``kKQLGo?OSKJbAQ[CCM__oo[WO__p`A?@AdwGKWO__p@Cl??`QHWt?@@Ookf?BaQXYACBBrSCGEECipgvABBgWOIEDBw_gu[_`?g[Y]Noa@c~BECAx|Cd_?__Sc]_?QI@F?@@?oaAAFDQqEEDEDrAYEONiw_S]aafBqTRCA`dsgx@AD~,180,10,25,1010
6,0.3,steyvers,5,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,175,2,2,:q_O?K?AA_?OOM?@@?ocGGD`@WGGED``?kGJA_?OsGGDCoOOOXCEOOo_TAAoOOo\@@@_xCd??_pCG[QbA@SSf?BBg?SeT`?o`eIPHo?GGQL`@A[CIEDCgo[r?FCGOKqYcGGGSKIHO?c?OLKfgWgeYMG[IYMIIfBkCMPHDwWS_S`Fcqa?EEBw?SKTOoTSC[QHfg_w_[VOOWS[QH~,-2830.34973976,uinvite_irt,38.0,-2799.65199297,0:11:14.218947,:q_O?K?AA_?OOM?A@`GOOJAAoOOKJBA@WkGJ??`gOOIECoOOOXCEOooiCD`@OwyAAB@qHI?BCO`pGfECAghMCEFPQXUECKpQHMAABaPhICCBcwGGIEDCgo]?@FCGOKqYcGGGSKIHEw?Q?ECBRHyEIHecMDLFDDR`uMPHDwWS_S`?rqXP?BBG?OIEIeSLHT@FCaXyGMGFDsCECAbaPKgeS~,159,16,22,1028
6,0.3,steyvers,5,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,169,3,3,:q_O?K?AA_?OOM?@@?ocCED`@?k?EDBOOWON@@pPK?ADBaWGGEK`@PkCCDBpOwcX@@?pGiSP__pK?EFEBw?CECBoOgY?DCbG?KGFbbGWSPAEbg?_eY_@wgWOLHdWwohBCag_cUKaApcKIGccA`c~OIDrKOMLecGWSOb__ooaEh___XCdBBDbsGmb_?o_dDBOOOOhVDE^,-2805.04230701,uinvite_irt,35.0,-2786.85180104,0:08:36.469285,:q_OW?CD??__[GEC__okGGD_?ogYABAOO[SR??`OweAA@bGOSZ?@@O{SMHEOOOKQIdCWGKKH_?_W[WN_?OWOMGEOOgY?DCbG?CECBrGOKIG`BPs?GGHeg?[XBA``hKjFEDBKKQIaAPWqGHDbGOKIGccA`c~DGDAxeGFEeHhAEDCGwGKKG`@dKCENGcgWWiUNO?P\F?@`@IIMIOO_WgcjabN,158,11,24,1032
6,0.3,steyvers,5,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,162,4,4,:q_O?K?AA_?OOM?@@?ocCCB_?Ok?CDa@PC?ED_?OOOPBBAGGOVAAAGOKIH_@@[GKFDoOo_V?@A@c?ILcAP{CECBo_xECCFo?GGeV___c_UR__o`YACMPPS?KKJFG_yOXLrAp}?LIOA@Wt?AAwOWn?@cBmI?KJO?Ok_X`?o_SMbaGzQQAJIOpSSo\OJGGSUc,-2713.78250257,uinvite_irt,20.0,-2705.72961613,0:12:35.260526,:q_Oo?CD@@?w?CCBAOOOM?@Ao?SCIG_?ok?AAAAGWWP@AAwOOPA@`PK?GJ`@_wmAECAx?kX?AbX?c^BA@w_[aR`@Ak?AAHdwGGHGDcqcCECJOO`qII_@``WxCFQBHmWUNo?gsh?GDbS?GJ`@a{?EOMwg?ol?@AqCGECA`s[PFYQOOgkYS`agh_y_UOOglH,151,11,9,1054
6,0.3,steyvers,5,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,177,5,5,:q_O?K?AA_?OOM?@@?oc?ACAp?kCGD``GGKJBA@WGGEC`?o_UECAoO__WM_?_WcUMdcGGSSNa``PIACa@PpAANHCwO[UKEdW?GEJGP?o[TBCapsSP@CB@xIAKFpRS?CKa``?ku]eCbc[YTJpPX\@D_?_hAAHEEBSOOQMPPPGrDHCrIaGOJoP_{zBJgC[SegffSsOIV_?pXAeUMHtN,-2755.31460741,uinvite_irt,24.0,-2741.69033933,0:11:30.370991,:q_O?K?AA_?OOM?@@?oc?ACAp?kCGD``GGKJCAoOOKJ?@?o_UECAoO__X?@?pGk\JGOOg}IEDCgGQGDFCGG{cR`@pWoYT_?OOKUOa@_wiEHDbggaAGEBqSCGKFpRS?CKMpOo_UZNSbc[YTJpPX\@D_?a@`F@CbB@iECCCbcSOIHCrKSKQHeTCKGOJoOWo]\`DsAMIIHiHxtL@Adw?KUOhdba\R,169,8,16,1032
6,0.3,steyvers,5,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-2876.0500449,uinvite_irt,31.0,-2845.63042109,0:11:47.981505,:q`??K?AA_?OSCCC__o_UAC_?_WQGDB@w?GEE``OocT@@`gWOIF__g_WN@@bGOOIEEopGsb?@@OomKHHoOOyABB@p`AABAbAC?ADJoOWo`@@aAHY?@GdbS?CDBAw?[QRJOO_WYNLOO_WWQjEb[GKM``?gWSNaAbXqACA`rp}COKfwX?m^PHW?GGDHO?Gga_Po?OOKG__ahXBBBBAx`LBGFt[OINPPQHpIha@OqySZMOO`^,180,10,21,1014
6,0.3,steyvers,5,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,174,2,2,:q_O?K?AA_?OOM?@@?oc?AA___c?AD___cGLBBAW_SP??_o_eAFEOOOcULcbwGOJ?@aPkCCCDoP?qAAAaWGSh?@APxUUOJp@sKKNHdWo_YMGdgOgsZ___XqIGIQpx?n??_ogqGDIOowweTaB@pQGEEdsCOKLJhKAQe[fDG_Sg`eGTAeAJPHw_wgba@SIeALQOop}?DEDjPlGn,-2757.76908736,uinvite_irt,19.0,-2750.76372915,0:08:38.876426,:q_O?K?AA_?_[CCBAO?OMAAAO?GUAAAO_sKGHa@PCKGH_`pcCCHDbXG}ACAo@GuAAAAwG_XAAaP{CISIo?Oc]TdcA{O\BBBqXUKGCbPpClADEb[CCBMPP@QUNGDw?CEDEP?hQEFFCqkOWMIP?ot@CBBQyR?chfHpQEDIEsKpAgSoPYHNCFDC[OI`SoPh\Gh``b{?IKJUbYP^,164,10,9,1042
6,0.3,steyvers,5,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,181,3,3,:q_O?K?AA_?OOM?@@?oc?AC_?oc?AC``?k?AECOo_SR??_pCCCBAo_WSMK_A@SOKKFq@_}EDEoGOo\GFcG?CCFFo?WONCFDAs?CH`@ASKGF_@?x]?DBBqsg]PMp@?kx?Bbap]?BJo``OpGDo__Sz??`PGmACJDsC[Q[NqPgwcd__oggm`_`@`CjDFfRqQC\acbiQGUMHwy\\BA@raEE`S~,-2888.32496435,uinvite_irt,40.0,-2848.08218212,0:13:32.780807,:q_O?KCD@@?w?GEC_?Oc?EC_@?sKJ@A``CKGDCo?GKP@@?wOKMK_?P?iGEEBx?o^BAbW?iWMcBqC?AAA@Oo[\??_o_]?CFDAs?QI`@?hI?BA@ps?GFJo?gW]VdBqHuGGDfG?[[UJo?X]GKIEH?mCCAfSS?ADCappqACJDsC[QJMFxGs[QQoO_gcVOoO`EINMfccGzDHFScOk[RpsyyECBfCKKm`S~,164,17,23,1021
6,0.3,steyvers,5,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,191,4,4,:q_O?K?AA_?OOM?@@?ocCED__gGGF??__[CDBCag?CCDBOowcTAA@OwcX??_ogaIEEBwG[\@@Bw_SMQ_?_[?ANHRqPUAA@aWGGKKbaPO{cT_`PxA?ABCA[?ABAOO_SQK`?ogc^@@aQcCIRMo?WOMWOO@`OiZMPPxy?@JGgGWUSMOQpdDADfRsGE\___aEG\OIGwcZ?@`sCCCBFiGOPRABCr[Kg[___hlH,-2962.27991742,uinvite_irt,42.0,-2946.41369195,0:13:13.789685,:q_O?K?AA`o?OKH@@`WGIAA_?OOMDBCag?CCDB@wW[QI`@?g[QKEo?GKIGa``_}ACBbgOOSNa@OxI?BDo?G{dNHDWGGEHEOOOOKK``pGg]Qab`x?l?@@a@Kh??_o_}ACAbAkGEDCbwGch@A@QXuABA@p``@?EDBXozDFfRs?AUPOOokgYMOQpdDADfRsGE\___aEy_SPpGu?BBecCCEKFiGOOmh`@?pKvBDDBaUAAAesf,175,16,26,1008
6,0.3,steyvers,5,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,178,5,5,:q_O?K?AA_?OOM?@@?oc?CB``?gYACBOO_YAA@aWOKGD___W]?DBO?guCCAapsKJBA@gGGEK_?OOob@ECQ[?CB_`PGmADCawgk[N__pxMUMFo?WWcRIooxe?C__``CeSa@PHEQJ_?r@}EEIo?ggWT`Cb[CCKNOoqIIMKGWocSU``Q@GxPIERXyKSNFwggjGEiwiDN@AawPPIj`@p`J,-2860.7865636,uinvite_irt,35.0,-2836.58213092,0:12:14.493543,:q_OG?CD?@?w?CFA@oo_SLBA@gGOL@@?pKCCCApw?SL?AbW_SSJFOokKKH___Wq?@@BAKCOKGcw?GED_?OgcV@AaP[SKFDb`{CENHqpo}?BA`aPKjBBeW?KH@@A@`CeSa@PHE?HDoB@}EEIo?_SKIEDWPmAAEFgWXDDFECKWQIJOoh?c[gdBHk|EIFb{SSTPo@?tVDOhwGGGDDo_hPIj`@qV,163,15,20,1027
6,0.3,steyvers,5,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-2953.08693921,uinvite_irt,26.0,-2924.38675403,0:12:27.043626,:q`??K?AA_?OSCCC__o_UAC_?__YGDB@wOKLBA``GiABBOo_SN@@AG_WN@@bGOOIE`aPhE?AA``[WQR__`sCCEBbACCEKGO?GSn@ECGGKOPJO?HCkY_?_gWV?BaQXY?@ABPxiACBBATWsZ`@`sKGDBBw_gu[_`?g[{^`@Q@c~BGDryHJ?@@?hI?@DCSAM?AA@`CCCTOoogomWROq@|VCAbsSSwdSp?gX\ILfGGOn,180,10,16,1019
6,0.3,steyvers,5,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,195,2,2,:q_O?K?AA_?OOM?@@?oc?CBAo?_SLA@`WW[P@@@WGKGGDO_gcV?BA@c?CBBBG?GIF_?_WOJ?A`qCCKGDB@sGPBAa@hIAEDBgOk`A@`AHYSKFCq{[_P``?o]?A@aakGIFFpPPSvBDBA@mCRab@hI?@AAaSGGDJocSGELFPPGkvA@bcc?ADROo_S_V_BaPaCDBo_WOaUSO`XG|?JiD[GIHFFgOOma`?ogkd@GEcN,-3043.51654793,uinvite_irt,48.0,-3023.44129836,0:16:19.175691,:q_OW?IAA@o?GGEC_?_WU?DBO?OSLABaGGGJBAA@SGIHDo?OWOK_?_WWX?@`O{?CBAo?g[`@BA@_yCGGOog_YQ_?OogWM`Aq@QCBACQsGSKFCq{[_P``?o[n??__WSSTJO?OKMNdCahmEIECB[GfDEBQPq?@AAaSGGDBdwaICBEbggcUZ`bcc?ADRO?WO_VMraHGoe`@wOKGPJIGOkc]_DtAmCDCba@yGOJfCQyCBAaqPpP@GEcN,177,18,30,1000
6,0.3,steyvers,5,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,184,3,3,:q_O?K?AA_?OOM?@@?ocGEC_?OOUCC`@O{GHAAAgW]?AAO_WWOIDo__[Z??`O{GIHEOOOSVECBgg[QP__owuECAcacGECAcASGECHSap]CBADwOyMGCbQSCIFMPP?gaQ`baP[tAAaPdGkVKsapdBIDfg?CEDNO_pM?@@`XPxF@AcQPt@DBBQpiMHGgG?KkVKO_hiATKHD[?Ac`DSsCCBFvcY^,-2895.54833734,uinvite_irt,30.0,-2874.31510934,0:10:34.361428,:q_OWC?AA@o?GGHBAO?GGJAAPO{GGH`@@SKNAAO_WWOIDo__[Z??`PKGIHEOOOSULbA@sGIFCcWGKML``OpGhBA@Pp?d?@@?kGcU`?o`]CM``p?cYQ_`OxqIGDCWWwcVLO_gqcVKsapdBIDfg?CEDNO_pM?@@`XPxF@AaQHGy_bBQphPFCcSC?EUJeGOSt@IeCam?@EhGPTL@@?p|xEf,167,17,13,1028
6,0.3,steyvers,5,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,178,4,4,:q_O?K?AA_?OOM?@@?ocGED`?w?GEC`@g?GEG_`PCCCDDOOO]?CEBWWSKFDOpW}EGDBG?GIJEOOWmSKFO_WghBA@OxIAFEbgOoYR_`@?cX@@BAxe?BAAgH[pAAeRPqIIFDBS[]PHo_WkdBA`aCKIKJTBS?OXafh?gdBDbqAE?KIersSSQLO`hqW]`aadGe_RoOwsxFFdwGOOZ_@BYb,-2962.4675287,uinvite_irt,41.0,-2956.86951214,0:09:15.438160,:q_OW?CD??__[?AA@`G?GED___[?AA@`GOY?A@aGGGIECOOOST@@@w?OOKEoOWWMI`ap{KOIEO?OkX@@awOg\@@?pPQECBbASCMLHdWGoYR_`@?cWV__`_wmX_?OOKGIhDrCGIUKebcSSMIERS[]PHo_WkdBBBqCKIKJTBS?OXafh?gdBDbqAE?CEDAhk|DDCbSGY[_bBsKSPIHyPL?fbbQpgxFFdwWOOLLo?`lP,167,11,30,1017
6,0.3,steyvers,5,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,172,5,5,:q_O?K?AA_?OOM?@@?ocCGD_`W?KGD``OsCCEco_WYII`BG?OX?@APkgX@BA`k?CL_@@?cXBCqa@I?AEo_g_^??`_xIJ@BAP`Gr@@@?gYQOIDWGKGDifW?CIGMOOPYKIEeWg_w__?gGWMGEgGOKOTNO?Wcob_APhWzJ``?pc|BBCAa]_UOo?ILJDGGCa]KFHEw`Oyj`?pAZ,-2883.10706266,uinvite_irt,25.0,-2861.51275272,0:08:36.757239,:q_O?K?AA_?O[?AA@`GGQADBOo_UEDBO_oeRBBO?giCEEO?_q?AEp`cCKIEo?Ou?CCAPcKRHDCAS?CL`@P?}?@B@wkCKHECbKCCCA``cc_SIo?GKGDifW?CIGMOOPYKIEcbKSM[OO?SCKFCBSCGEGIeBs?EHIeC[?QLIdbkmECBERsKKOIHy@XB??aAALJDGGCa]KFHEw`Oyj`?p?pL,163,9,16,1037
6,0.3,steyvers,5,50,0.7,0.0,stationary,36,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-3055.03949355,uinvite_irt,31.0,-3036.11603364,0:12:07.657930,:q`??K?AA_?OSCCC__o_UAC_?_WQIEBo_WYEDBAPSCEE``?g]AAa@_{CEK`@?gYEHEcW?GIEDp`HMAAFOOWWMKGOOWo`?AdwGo_V__p@Cl??cQpi?AA``[?MHHdgGOKLFegGOKKHQApmCEFOo_SKNaAbXqACA`rp}CDGER{K_VNgck?CCAcg?CSPOGw?GKG__aiEEEEDrAYEONiw_{qaafCieGDBJhPkx@AD~,176,14,17,1018
6,0.3,steyvers,5,50,0.7,0.0,stationary,36,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,183,2,2,:q_O?K?AA_?OOM?@@?ocGED_?__UAABo?GI?AA@wOQ?@@@WOON??__ga?AA@`cKKGDbG?CIKGO?OaAA@aAS?CDBagOKOHGqA@KjA`@AXU?CIOOOo]OGopXY?CLO?Ocj@@?ohM?KGCWP]EECEgGKQMNO`@Cj@FopHyIPHeh@xL@A@PxaCBABqQA?PNpAXykYNoP_{aY``PxAc_`bcsCKRIfeF,-3121.05329158,uinvite_irt,36.0,-3111.11678156,0:10:03.548670,:q_O?K?AA_?OOM?@@`GOKJ?@@?kCIF_?OS?GF`@G?CCD`@?{?AAAaG?CGE```?kX?@@P`A?CCOOOKOQ_?_g[TACAP`EEGGOgOOeT_@AcGWNGCWWklCLO?Ocj@@?ohM?KFcAKGnBCCbPyEHFFg__aTMoP{WQ]OpQHiO]ROO_S]W`?pxH@?GfwGO|UNgWGo]PLOog{`QOOp?xL@BCqhx`,163,20,16,1026
