S100,orca,bluewhale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,bull,ox,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,monitor,salamander,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,sheep,ram,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,fox,wolf,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,kangaroo,wallaby,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,prairiedog,lynx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,marmoset,chimpanzee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,wolverine,beaver,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,lobster,shrimp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,starfish,whale,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,goat,chicken,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S100,frog,toad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,shark,whale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,chimpanzee,gorilla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,python,rattlesnake,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,shark,dolphin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
S100,cobra,rattlesnake,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,goat,ram,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,narwhal,walrus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,jaguar,lynx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,crocodile,puma,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,dingo,jackal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,bluejay,chipmunk,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,shrew,mouse,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,salamander,gecko,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,python,cobra,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,wasp,bee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,sloth,chimpanzee,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,beaver,raccoon,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,prairiedog,hyena,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
S100,cheetah,panther,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,seal,manatee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,seahorse,octopus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,otter,weasel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,hamster,chinchilla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,redpanda,panda,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,lion,tiger,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,coyote,prairiedog,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,anteater,ant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,redpanda,fox,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
S100,brownbear,horse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,monkey,baboon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,chipmunk,squirrel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,anteater,aardvark,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,seal,penguin,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,monkey,gorilla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,otter,beaver,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,coyote,dingo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,cow,bull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,dolphin,manatee,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,panda,grizzlybear,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,groundhog,beaver,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,wildebeest,elephant,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,mouse,chinchilla,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,squirrel,mole,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,crocodile,snail,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,eagle,vulture,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,squid,octopus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,sheep,cow,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
S100,mink,ermine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,millipede,centipede,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,turtle,tortoise,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,hamster,gerbil,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,crow,raven,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,anteater,sloth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,eagle,owl,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,turkey,duck,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,moose,deer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,sealion,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,cougar,leopard,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,elk,deer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,ostrich,flamingo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S100,swallow,rabbit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,parrot,parakeet,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,dolphin,whale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,leopard,panther,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,porcupine,kangaroo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,butterfly,moth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,eel,slug,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,crow,pigeon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,goose,swan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,monkey,ape,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,anteater,llama,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,chicken,turkey,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,sealion,penguin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,horse,steer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,polarbear,penguin,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,dingo,koala,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,pony,horse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,dove,pigeon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,tuna,salmon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,elephant,giraffe,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
S100,panda,polarbear,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S100,orangutan,gorilla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,dog,cat,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,goat,sheep,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
S100,rat,mouse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,coyote,wolf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,salamander,frog,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,weasel,ermine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,grizzlybear,polarbear,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,bison,ox,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,chicken,cow,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S100,fly,mosquito,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,lobster,crab,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,moose,elk,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,turtle,frog,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,cheetah,leopard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,ape,gorilla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,pigeon,finch,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,orangutan,ape,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,gerbil,fish,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S100,lamb,chicken,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S100,crow,condor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,rooster,owl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,possum,raccoon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
S100,bobcat,wolf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,leopard,lynx,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,cow,pig,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,sparrow,finch,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,lemur,monkey,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,eagle,falcon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,cheetah,jaguar,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,iguana,salamander,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,tuna,whale,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,salmon,trout,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,spider,ant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,kangaroo,jackal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,donkey,mule,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,llama,camel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,peacock,polarbear,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,blackbear,rattlesnake,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,hawk,eagle,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,wolverine,squirrel,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,sparrow,owl,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,dingo,kangaroo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,chameleon,ferret,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,lizard,camel,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,cardinal,bluejay,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,narwhal,whale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,goose,duck,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
S100,seahorse,starfish,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,antelope,gazelle,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,monkey,chimpanzee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,
S100,crocodile,alligator,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,guineapig,hamster,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,canary,parrot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
S100,snake,lizard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
S100,ape,chimpanzee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
