subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5
S100,dolphin,hippopotamus,0,1,0,0,0,0,1,0
S100,cheetah,bat,0,1,0,0,0,0,1,0
S100,blackbear,tiger,0,0,0,0,0,1,0,0
S100,ferret,squirrel,0,1,0,0,0,0,1,0
S100,elephant,polarbear,0,1,0,0,0,0,1,0
S100,anteater,spider,0,0,0,0,0,1,0,0
S100,giraffe,emu,0,1,0,0,0,0,1,0
S100,moose,chinchilla,0,1,0,0,0,0,1,0
S100,pig,rabbit,0,1,0,0,0,0,1,0
S100,hog,ostrich,0,0,0,0,0,1,0,0
S100,mouse,toucan,0,1,0,0,0,0,1,0
S100,lemur,armadillo,0,1,0,0,0,0,1,0
S100,tuna,eel,1,1,0,0,0,0,1,1
S100,piranha,wolf,0,1,0,0,0,0,1,0
S100,cat,camel,0,1,0,0,0,0,1,0
S100,spermwhale,mountainlion,0,0,0,0,0,1,0,0
S100,koala,gorilla,0,1,0,0,0,0,1,0
S100,rhinoceros,ferret,0,1,0,0,0,0,1,0
S100,zebra,liger,1,1,0,0,1,0,1,1
S100,orca,caribou,0,0,0,0,0,1,0,0
S100,panda,cougar,0,1,0,0,0,0,1,0
S100,nakedmolerat,serval,0,0,0,0,0,1,0,0
S100,horse,lion,0,1,0,0,0,0,1,0
S100,beardeddragon,snail,0,0,0,0,0,1,0,0
S100,gnat,bison,0,0,0,0,0,1,0,0
S100,jellyfish,shrimp,1,1,0,0,0,0,1,1
S100,squirrel,raccoon,0,1,0,1,1,0,1,0
S100,pigeon,ferret,0,1,0,0,0,0,1,0
S100,lion,cuttlefish,0,0,0,0,0,1,0,0
S100,grasshopper,sloth,0,1,0,0,1,0,1,1
S100,crocodile,pony,0,0,0,0,0,1,0,0
S100,ibis,deer,1,1,0,0,0,0,1,1
S100,hawk,horse,0,1,0,0,0,0,0,0
S100,sparrow,robin,1,1,0,1,0,0,1,1
S100,salamander,moth,0,1,0,0,0,0,1,1
S100,mountainlion,bear,0,1,0,0,0,0,1,0
S100,gopher,rabbit,1,1,0,0,0,0,1,1
S100,vole,human,0,0,0,0,0,1,0,0
S100,crocodile,bulldog,0,0,0,0,0,1,0,0
S100,yak,ox,1,1,0,0,1,0,1,1
S100,parrot,dog,0,1,0,0,0,0,1,0
S100,fly,swan,0,0,0,1,0,0,0,0
S100,duck,swan,0,1,0,1,0,0,1,1
S100,elephant,orangutan,0,1,0,0,0,0,1,0
S100,sloth,howlermonkey,0,0,0,0,0,1,0,0
S100,zebra,flamingo,0,1,0,0,0,0,1,0
S100,monitor,salamander,1,1,0,1,1,0,1,1
S100,goose,chicken,0,1,0,0,0,0,1,0
S100,dolphin,zebra,0,1,0,0,0,0,0,0
S100,pteordactyl,duck,1,1,0,0,1,0,0,1
S100,platypus,kangaroo,0,1,0,1,0,0,1,0
S100,spider,slug,0,1,0,0,0,0,1,1
S100,wallaby,rabbit,0,1,0,0,0,0,1,0
S100,eagle,mockingbird,1,1,0,0,0,0,1,1
S100,flamingo,wombat,1,1,0,0,0,0,1,1
S100,giraffe,cow,0,1,0,0,0,0,1,0
S100,bonobo,bullfrog,0,0,0,0,0,1,0,0
S100,chipmunk,cottonmouth,0,0,0,0,0,1,0,0
S100,bullfrog,orangutan,0,0,0,0,0,1,0,0
S100,iguana,cat,0,1,0,0,0,0,1,0
S100,woodchuck,chimpanzee,0,0,0,0,0,1,0,0
S100,badger,vulture,1,0,0,0,0,0,0,0
S100,lemur,panther,0,1,0,0,0,0,1,0
S100,wildebeest,penguin,0,1,0,0,0,0,1,1
S100,squirrel,alligator,0,1,0,0,0,0,1,0
S100,tiger,pig,0,1,0,0,0,0,1,0
S100,peacock,goat,0,1,0,0,0,0,1,0
S100,ostrich,cat,0,0,0,0,0,1,0,0
S100,salmon,hornet,0,0,0,0,0,1,0,0
S100,ostrich,deer,0,1,0,0,0,0,1,0
S100,orangutan,mole,0,0,0,1,0,1,0,0
S100,antelope,opossum,0,0,0,0,0,1,0,0
S100,rhinoceros,ape,0,0,0,0,0,1,0,0
S100,mosquito,puppy,0,0,0,0,0,1,0,0
S100,dog,bear,0,1,0,0,0,0,1,0
S100,carp,hyena,0,0,0,0,0,1,0,0
S100,ostrich,tiger,0,1,0,0,0,0,1,0
S100,guineapig,woodchuck,0,0,0,0,0,1,0,0
S100,yak,tiger,1,1,0,0,0,0,1,1
S100,lobster,swan,0,0,0,0,0,1,0,0
S100,ocelot,tiger,1,0,0,0,0,0,0,0
S100,cricket,lynx,0,0,0,0,0,1,0,0
S100,bat,raccoon,0,1,0,0,0,0,1,0
S100,hedgehog,armadillo,1,1,0,0,0,0,1,1
S100,pigeon,duck,0,1,0,0,0,0,1,0
S100,lamb,panda,0,0,0,0,0,1,0,0
S100,mink,leopard,0,1,0,0,0,0,1,0
S100,ferret,raccoon,0,1,0,0,0,0,1,0
S100,spider,cat,0,1,0,0,0,0,1,0
S100,goldfish,bass,1,1,0,0,1,0,1,1
S100,spider,eagle,0,1,0,0,0,0,1,0
S100,stinkbug,leopard,0,0,0,0,0,1,0,0
S100,hippopotamus,ox,0,1,0,0,0,0,1,0
S100,chicken,camel,0,1,0,0,0,1,1,0
S100,dolphin,rat,0,1,0,0,0,0,1,0
S100,cow,frog,0,0,0,0,0,1,0,0
S100,chicken,pig,0,1,0,1,0,0,1,1
S100,bessbug,ladybug,1,1,0,1,1,0,1,1
S100,flamingo,owl,0,1,0,0,0,0,1,0
S100,snake,porcupine,0,1,0,0,0,0,1,0
S100,macaque,conure,0,0,0,0,0,1,0,0
S100,dolphin,sunbear,0,0,0,0,0,1,0,0
S100,muskrat,duck,1,0,0,0,0,0,0,0
S100,rhinoceros,shrew,0,0,0,1,0,0,0,0
S100,zebra,monkey,0,1,0,1,0,0,1,0
S100,lemur,koi,0,0,0,0,0,1,0,0
S100,cheetah,moose,0,1,0,0,0,0,1,0
S100,macaw,penguin,1,1,0,0,0,0,1,1
S100,bulldog,crane,0,0,0,0,0,1,0,0
S100,bruin,arcticfox,0,0,0,0,0,1,0,0
S100,tiger,duck,0,1,0,0,0,0,1,0
S100,slug,bug,0,0,0,0,0,1,0,0
S100,wolverine,manx,0,0,0,0,0,1,0,0
S100,redpanda,stork,0,0,0,0,0,1,0,0
S100,bass,lark,0,0,0,0,0,1,0,0
S100,tortoise,cicada,0,0,0,0,0,1,0,0
S100,fox,rattlesnake,0,1,0,0,0,0,1,0
S100,mink,ermine,1,1,0,1,1,0,1,1
S100,cod,trout,0,1,0,0,0,0,1,0
S100,llama,camel,1,1,1,1,0,0,1,1
S100,bison,cow,0,1,0,0,0,0,1,0
S100,redpanda,nightingale,0,0,0,0,0,1,0,0
S100,whaleshark,monkey,1,1,0,0,1,0,1,1
S100,cougar,tiger,0,1,0,1,0,0,1,0
S100,dolphin,manatee,0,1,0,1,0,0,1,1
S100,eagle,aardvark,0,1,0,1,0,0,1,0
S100,bird,fish,0,1,0,1,0,0,1,1
S100,otter,rooster,0,1,0,0,0,0,1,0
S100,panda,capybara,0,0,0,0,0,1,0,0
S100,bessbug,dragonfly,0,0,0,0,0,1,0,0
S100,cobra,rattlesnake,0,1,0,1,1,0,1,1
S100,walrus,alpaca,0,0,0,0,0,1,0,0
S100,salmon,manx,0,0,0,0,0,1,0,0
S100,otter,wallaby,0,1,0,0,0,0,1,0
S100,squirrel,jackal,0,1,0,0,0,0,1,1
S100,ant,boar,1,1,0,0,0,0,1,1
S100,puma,sandshark,0,0,0,0,0,1,0,0
S100,cardinal,hawk,0,1,0,1,1,0,1,1
S100,raccoon,wolf,0,1,0,0,0,0,1,0
S100,fawn,turkey,0,0,0,0,0,1,0,0
S100,rat,deer,0,1,0,0,0,0,1,0
S100,cheetah,hippopotamus,0,1,0,0,0,0,1,0
S100,dog,aardvark,0,1,1,0,0,0,1,0
S100,caterpillar,bass,0,0,0,0,0,1,0,0
S100,hamster,duck,0,1,0,0,0,0,1,0
S100,shrimp,fish,0,1,0,0,0,0,1,0
S100,lamb,gorilla,0,1,0,0,0,0,1,0
S100,giraffe,cat,0,1,0,0,0,0,1,0
S100,cat,cow,0,1,0,0,0,0,1,0
S100,sparrow,raven,1,1,0,0,0,0,1,1
S100,bluebird,cat,0,1,0,0,0,0,1,0
S100,coyote,rabbit,0,1,0,0,0,0,1,0
S100,clownfish,greatwhiteshark,1,1,0,0,0,0,1,1
S100,rhinoceros,gazelle,0,1,0,0,0,0,1,0
S100,otter,octopus,0,1,0,0,0,0,1,0
S100,ferret,duck,0,1,0,0,0,0,0,0
S100,lizard,rattlesnake,0,1,0,0,0,0,1,0
S100,bobcat,cougar,0,1,0,1,0,0,1,0
S100,seal,fish,0,1,0,0,0,0,1,0
S100,rat,boar,0,1,0,0,0,0,1,0
S100,goose,flamingo,0,1,0,0,0,0,1,0
S100,seagull,tapir,0,0,0,0,0,1,0,0
S100,panda,bengaltiger,1,1,0,0,1,0,1,1
S100,lion,panther,0,1,0,1,0,0,1,0
S100,opossum,capuchin,0,0,0,0,0,1,0,0
S100,snake,alligator,0,1,1,1,0,0,1,0
S100,python,mouse,0,1,0,0,0,0,1,0
S100,macaw,warthog,0,0,0,0,0,1,0,0
S100,goat,cat,0,1,0,0,0,1,1,0
S100,hedgehog,butterfly,1,1,0,0,0,0,1,1
S100,bat,oxen,0,0,0,0,0,1,0,0
S100,rat,fish,0,1,0,0,0,0,1,0
S100,kitten,giraffe,0,1,0,0,0,0,1,0
S100,bison,ox,1,1,0,1,1,0,1,1
S100,antelope,ewe,1,0,0,0,0,0,0,0
S100,sloth,eel,0,0,0,0,0,0,0,1
S100,pigeon,camel,0,1,0,0,0,0,1,0
S100,firefly,wolf,0,0,0,0,0,0,1,0
S100,donkey,wolf,0,1,0,0,0,0,1,0
S100,wolverine,cougar,0,0,0,0,0,1,0,0
S100,mouse,pig,0,1,0,0,0,1,1,0
S100,baboon,meerkat,1,1,0,1,1,0,1,1
S100,robin,frog,0,1,0,0,0,0,1,0
S100,wildebeest,elephant,0,1,0,1,1,0,1,1
S100,wolf,chimpanzee,0,1,0,0,0,0,1,0
S100,whale,mussel,1,1,0,0,0,0,1,1
S100,kangaroo,moose,0,1,0,0,0,0,1,0
S100,skunk,porcupine,0,1,0,1,1,0,1,1
S100,komododragon,salamander,0,0,0,1,0,0,0,0
S100,hamster,lobster,0,0,0,1,0,0,0,0
S100,possum,sugarglider,0,0,0,0,0,1,0,0
S100,hyena,jaguar,0,1,0,0,0,0,0,1
S100,lion,pig,0,1,0,0,0,0,1,0
S100,flamingo,lynx,0,1,0,0,0,0,1,0
S100,pigeon,fox,0,1,0,0,0,0,1,0
S100,zebra,donkey,0,1,0,0,0,0,1,0
S100,crow,finch,0,1,0,1,0,0,1,0
S100,carp,seal,0,0,0,0,0,1,0,0
S100,gazelle,rabbit,0,1,0,0,0,0,1,0
S100,tyrannosaurusrex,pteordactyl,1,1,0,0,1,0,1,1
S100,hippopotamus,redpanda,0,1,0,0,0,1,1,0
S100,seahorse,pig,0,1,0,0,0,0,1,0
S100,lion,kangaroo,0,1,0,0,0,0,1,0
S100,chicken,raccoon,0,1,0,0,0,0,1,0
S100,hippopotamus,bird,0,1,1,0,0,0,1,0
S100,parrot,human,0,0,0,0,0,1,0,0
S100,bluebird,lobster,0,0,0,0,0,1,0,0
S100,ant,bat,0,1,0,0,0,0,1,0
S100,crocodile,wolf,0,1,0,0,0,0,1,0
S100,bee,buffalo,0,1,0,0,0,0,1,1
S100,duck,owl,0,1,0,0,0,0,1,0
S100,monkey,human,0,0,0,1,0,0,0,0
S100,earthworm,bonobo,0,0,0,0,0,1,0,0
S100,bluejay,chipmunk,1,1,0,1,0,0,1,1
S100,lion,lynx,0,1,0,0,0,0,1,0
S100,emu,kangaroo,0,1,0,1,0,0,1,0
S100,seagull,pelican,0,1,0,0,0,0,1,1
S100,pigeon,pufferfish,0,0,0,0,0,1,0,0
S100,crocodile,fish,0,1,0,0,0,0,1,0
S100,komododragon,rabbit,0,1,0,0,0,0,1,0
S100,wasp,toad,1,1,0,0,0,0,1,1
S100,rhinoceros,eagle,0,1,0,0,0,0,1,0
S100,fly,squirrel,0,0,0,0,0,1,0,0
S100,robin,swan,0,1,0,0,0,0,1,1
S100,kinkajou,gorilla,0,0,0,1,0,0,0,0
S100,monkey,panda,0,1,0,0,0,0,1,0
S100,bee,rabbit,0,1,0,0,0,0,1,0
S100,sparrow,chinchilla,1,1,0,0,0,0,1,1
S100,spider,worm,0,1,0,0,0,0,1,0
S100,monkey,snail,0,1,0,0,0,0,1,0
S100,elephant,panda,0,1,0,0,0,0,1,0
S100,sheep,pufferfish,0,0,0,0,0,1,0,0
S100,bulldog,wildcat,1,1,0,0,0,0,1,1
S100,panther,falcon,1,1,0,0,0,0,1,1
S100,ibis,adder,1,1,0,0,0,0,1,1
S100,jackrabbit,cottonmouth,0,0,0,0,0,1,0,0
S100,anteater,moth,1,1,0,1,1,0,1,1
S100,bat,whale,0,1,0,0,0,0,1,0
S100,goat,pig,0,1,0,1,0,0,1,0
S100,mule,pig,0,1,0,0,0,0,1,0
S100,quail,caribou,0,0,0,0,0,1,0,0
S100,snake,bear,0,1,0,0,0,0,1,0
S100,rhinoceros,hyena,0,1,0,1,0,0,1,0
S100,raptor,hammerheadshark,0,0,0,0,0,1,0,0
S100,prairiedog,reindeer,1,1,0,0,1,0,1,1
S100,beluga,hammerheadshark,1,1,0,0,1,0,1,1
S100,donkey,penguin,0,1,0,0,0,0,0,0
S100,koala,kangaroo,1,1,0,1,1,0,1,1
S100,bullfrog,ape,0,0,0,0,0,1,0,0
S100,hippopotamus,emu,0,1,0,0,0,0,1,0
S100,rat,dog,0,1,0,0,0,0,1,0
S100,komododragon,ray,0,0,0,0,0,1,0,0
S100,raccoon,alligator,0,1,0,0,0,0,1,0
S100,cardinal,aardvark,0,1,0,1,0,0,1,0
S100,peacock,ostrich,0,1,0,0,0,0,1,0
S100,stinkbug,dragonfly,0,0,0,0,0,1,0,0
S100,kitten,baldeagle,0,0,0,0,0,1,0,0
S100,parrot,lion,0,1,0,0,0,0,1,0
S100,sheep,mule,0,1,0,1,0,0,1,0
S100,skunk,frog,0,1,0,0,0,0,1,0
S100,gazelle,elk,0,1,0,0,0,0,1,0
S100,panda,ape,0,1,0,0,0,0,1,0
S100,cardinal,eagle,0,1,0,0,0,0,1,1
S100,panda,pig,0,1,0,0,0,0,1,0
S100,rat,dormouse,1,1,0,0,0,0,1,1
S100,swan,crane,1,1,0,0,1,0,1,1
S100,pigeon,steer,0,0,0,0,0,1,0,0
S100,sugarglider,blueheron,0,0,0,0,0,1,0,0
S100,bear,wolf,0,1,0,0,0,0,1,0
S100,human,fish,0,0,0,0,0,0,0,1
S100,vole,mole,1,1,0,0,1,0,1,1
S100,mountainlion,manatee,0,0,0,0,0,1,0,0
S100,bear,crab,0,1,0,0,0,0,1,0
S100,spidermonkey,gorilla,0,1,0,1,1,0,1,1
S100,scorpion,marmot,1,1,0,0,0,0,1,1
S100,chicken,bear,0,1,0,0,0,0,1,0
S100,duckling,swan,1,1,0,0,1,0,1,1
S100,turkey,baldeagle,0,0,0,0,0,1,0,0
S100,wolverine,mink,1,1,0,0,0,0,1,1
S100,dog,squirrel,0,1,0,0,1,0,1,0
S100,lemur,parakeet,0,1,0,0,0,0,1,0
S100,rhinoceros,capybara,0,1,0,0,0,0,1,1
S100,stinkbug,cattle,0,0,0,0,0,1,0,0
S100,chipmunk,badger,0,1,0,0,0,0,1,0
S100,pony,donkey,0,1,0,1,0,0,1,1
S100,cow,rooster,0,1,0,1,0,0,1,0
S100,minnow,blackbear,0,0,0,0,0,1,0,0
S100,squirrel,octopus,0,1,0,0,0,0,1,0
S100,bat,lion,0,1,0,0,0,0,0,0
S100,shark,whale,1,1,1,1,1,0,1,1
S100,sloth,lizard,0,1,0,0,0,0,1,0
S100,dingo,wasp,1,1,0,0,0,0,1,1
S100,kangaroo,rabbit,0,1,0,0,0,0,0,0
S100,whale,lobster,0,1,0,0,0,0,1,0
S100,elephant,fish,0,1,0,0,0,0,1,0
S100,prairiedog,cougar,0,1,0,0,0,0,1,0
S100,baboon,lizard,1,1,0,0,0,0,1,1
S100,daddylonglegs,lynx,0,0,0,0,0,1,0,0
S100,goldenretriever,hornet,0,0,0,0,0,1,0,0
S100,anaconda,wombat,0,0,0,0,0,1,0,0
S100,hippopotamus,otter,0,0,0,0,0,1,0,0
S100,penguin,deer,0,1,0,0,0,0,1,0
S100,fox,penguin,0,1,0,0,0,0,1,0
S100,monitor,pig,0,1,0,0,0,0,1,1
S100,chicken,swan,0,1,0,0,0,0,1,0
S100,treefrog,gecko,1,1,0,0,0,0,1,1
S100,egret,duck,0,0,0,0,0,1,0,0
S100,nightingale,mongoose,0,0,0,0,0,1,0,0
S100,salamander,gecko,1,1,0,1,1,0,1,1
S100,mink,moose,0,1,0,0,0,0,1,1
S100,snail,fish,0,1,0,0,0,0,1,0
S100,ostrich,rat,0,1,0,0,0,0,1,0
S100,sealion,macaque,0,0,0,0,0,1,0,0
S100,panda,polarbear,0,1,0,1,0,0,1,1
S100,cassowary,jackrabbit,0,0,0,0,0,1,0,0
S100,peacock,grizzlybear,0,1,0,0,0,0,1,0
S100,platypus,tortoise,0,0,0,0,0,1,0,0
S100,kinkajou,lemur,1,1,0,0,0,0,1,1
S100,treefrog,lobster,0,0,0,0,0,1,0,0
S100,ibis,lynx,1,1,0,0,0,0,1,1
S100,wolverine,squirrel,0,1,0,0,0,0,1,1
S100,warthog,macaque,0,0,0,0,0,1,0,0
S100,otter,weasel,1,1,0,1,1,0,1,1
S100,axolotl,parakeet,0,0,0,0,0,1,0,0
S100,tiger,deer,0,1,0,0,0,0,1,0
S100,hyena,cougar,0,1,0,0,0,0,1,0
S100,wallaby,bluewhale,0,0,0,0,0,1,0,0
S100,squirrel,marmot,0,1,0,1,0,0,1,1
S100,reindeer,conure,0,0,0,0,0,1,0,0
S100,bull,swan,0,1,0,0,0,0,1,0
S100,komododragon,orangutan,0,1,0,0,0,0,1,0
S100,giraffe,cougar,0,1,0,0,0,0,1,0
S100,condor,human,0,0,0,0,0,1,0,0
S100,anteater,ant,1,1,0,1,0,0,1,1
S100,cow,tiger,0,1,0,0,0,0,1,0
S100,hippopotamus,deer,0,1,0,0,0,0,1,0
S100,turkey,fish,0,1,0,0,0,0,1,0
S100,isopod,boar,0,0,0,0,0,1,0,0
S100,guineapig,reindeer,0,0,0,0,0,1,0,0
S100,zebra,chimpanzee,0,1,0,0,0,0,1,0
S100,spider,fox,0,1,0,0,0,0,1,0
S100,gazelle,kangaroo,0,1,0,0,0,0,1,0
S100,turkey,pig,0,1,0,1,0,0,1,0
S100,lamb,rabbit,0,1,0,0,0,0,1,0
S100,moose,penguin,0,1,0,0,0,0,1,0
S100,lamb,frog,0,1,0,0,0,0,1,0
S100,stallion,weevil,0,0,0,0,0,1,0,0
S100,fly,spider,0,1,0,1,1,0,1,0
S100,parrot,hamster,0,1,0,1,0,0,1,1
S100,squirrel,wolf,0,1,0,0,0,0,1,0
S100,bonobo,zebu,0,0,0,0,0,1,0,0
S100,starfish,weasel,0,0,0,0,0,1,0,0
S100,sloth,panther,0,1,0,0,0,0,1,0
S100,possum,goose,0,0,0,0,0,1,0,0
S100,spider,mosquito,0,0,0,1,0,0,0,0
S100,dog,chinchilla,0,1,0,0,0,0,1,0
S100,python,horse,0,1,0,0,0,0,1,1
S100,wildebeest,zebra,0,1,0,0,0,0,1,0
S100,hog,snake,0,1,0,0,0,1,1,0
S100,bat,mole,0,1,0,0,0,0,1,0
S100,anteater,kangaroo,0,1,0,0,0,0,1,0
S100,elephant,ant,0,1,0,0,0,0,1,0
S100,caterpillar,bee,0,0,0,0,0,1,0,0
S100,dolphin,jellyfish,0,1,0,1,0,0,1,0
S100,cat,parakeet,0,1,0,0,0,0,1,0
S100,seagull,oriole,0,0,0,0,0,1,0,0
S100,cheetah,sparrow,0,1,0,0,0,0,1,0
S100,snake,meerkat,0,1,0,0,0,0,1,0
S100,bass,clownfish,1,1,0,0,0,0,1,1
S100,opossum,fox,0,1,0,0,0,0,1,1
S100,badger,fisher,1,1,0,0,0,0,1,1
S100,anteater,dove,1,1,0,0,0,0,1,1
S100,sheep,duck,0,1,0,1,0,0,1,0
S100,moose,deer,1,1,0,1,1,0,1,1
S100,peccary,panda,0,0,0,0,0,1,0,0
S100,hippopotamus,walrus,0,1,0,0,0,0,1,0
S100,pony,gazelle,1,1,0,0,0,0,1,1
S100,cat,rattlesnake,0,1,0,0,0,0,1,0
S100,butterfly,mosquito,0,0,0,1,0,0,0,0
S100,alligator,deer,0,1,0,0,0,0,1,0
S100,swallow,rabbit,1,1,0,1,0,0,1,1
S100,iguana,hyena,0,1,0,0,0,0,1,0
S100,beaver,deer,0,1,0,0,1,0,1,0
S100,bobcat,jaguar,0,1,0,0,0,0,1,1
S100,steer,mole,0,0,0,0,0,1,0,0
S100,mantaray,barracuda,0,0,0,0,0,1,0,0
S100,coyote,zebra,0,1,0,0,0,0,1,0
S100,wolverine,raccoon,0,1,0,0,0,0,1,0
S100,bird,whale,0,1,0,0,0,0,1,0
S100,salamander,rabbit,0,1,0,0,0,0,1,0
S100,snake,bobcat,0,1,0,0,0,0,1,0
S100,liger,hornet,0,0,0,0,0,1,0,0
S100,graywolf,hammerheadshark,0,0,0,0,0,1,0,0
S100,dolphin,iguana,0,1,0,0,0,0,1,0
S100,hippopotamus,bear,0,1,0,0,0,0,1,0
S100,lemur,dodo,0,0,0,0,1,0,0,0
S100,coyote,fox,0,1,0,1,0,0,1,1
S100,rhinoceros,oriole,1,0,0,0,0,0,0,1
S100,mockingbird,bandicoot,1,1,0,0,1,0,1,1
S100,narwhal,otter,0,1,0,0,0,0,1,1
S100,minnow,wolverine,0,0,0,0,0,1,0,0
S100,rat,badger,0,1,0,0,0,0,1,0
S100,wasp,squirrel,0,1,0,0,0,0,1,1
S100,beardeddragon,gecko,1,1,0,1,1,0,1,1
S100,mantis,antelope,0,0,0,0,0,1,0,0
S100,dinosaur,greatwhiteshark,0,0,0,0,0,1,0,0
S100,panda,squirrel,0,1,0,0,0,0,0,0
S100,elephant,lizard,0,1,0,0,0,0,1,0
S100,bee,sparrow,0,1,0,0,0,0,1,1
S100,dolphin,eel,0,1,0,1,0,0,1,0
S100,kitten,gorilla,0,1,0,1,0,0,1,0
S100,cat,flamingo,0,1,0,0,0,0,1,0
S100,flea,starfish,0,0,0,0,0,1,0,0
S100,grasshopper,cricket,0,1,0,0,0,0,1,1
S100,eagle,sparrow,0,1,0,1,1,0,1,1
S100,labradorretriever,beaver,0,0,0,0,0,1,0,0
S100,arcticfox,fox,1,1,0,0,1,0,1,1
S100,turkey,axolotl,1,1,0,1,1,0,1,1
S100,labradorretriever,penguin,0,0,0,0,0,1,0,0
S100,spider,panther,0,1,0,0,0,0,1,0
S100,pony,koala,0,1,0,0,0,0,1,1
S100,salamander,frog,0,1,0,1,0,0,1,1
S100,kangaroo,reindeer,0,1,0,0,0,0,1,1
S100,mink,bear,0,1,0,0,0,0,1,0
S100,bulldog,alpaca,1,1,0,0,1,0,1,1
S100,pony,panda,0,1,0,0,0,0,1,0
S100,fly,mosquito,1,1,0,1,1,0,1,1
S100,iguana,ferret,0,1,0,0,0,0,1,0
S100,waterbear,walrus,0,0,0,0,0,1,0,0
S100,dolphin,penguin,0,1,0,0,0,0,1,0
S100,goat,giraffe,0,1,0,0,0,1,1,0
S100,seagull,shark,0,0,0,0,0,0,0,1
S100,cottonmouth,meerkat,0,0,0,0,0,1,0,0
S100,peccary,llama,0,0,0,0,0,1,0,0
S100,crow,trout,0,0,0,0,0,1,0,0
S100,polarbear,wolf,0,1,0,0,0,0,0,0
S100,chameleon,budgie,0,0,0,0,0,1,0,0
S100,bear,toad,0,1,0,0,0,0,1,0
S100,moose,vulture,0,0,0,1,0,0,0,0
S100,bat,bird,0,1,0,0,0,0,0,1
S100,spidermonkey,hammerheadshark,0,0,0,0,0,1,0,0
S100,cardinal,cheetah,0,1,0,0,0,0,1,0
S100,guineapig,boar,0,1,0,0,0,0,1,1
S100,gerbil,penguin,0,1,0,0,0,0,1,0
S100,komododragon,tapir,0,0,0,0,0,1,0,0
S100,lemur,marlin,1,1,0,1,1,0,1,1
S100,catfish,orca,0,0,0,0,0,1,0,0
S100,tarantula,flamingo,0,0,0,0,0,1,0,0
S100,sparrow,hummingbird,1,1,0,0,1,0,1,1
S100,bird,boar,0,1,0,0,0,0,1,0
S100,echidna,bandicoot,0,0,0,0,0,1,0,0
S100,mouse,deer,0,1,0,0,0,0,1,0
S100,chihuahua,mink,0,0,0,0,0,1,0,0
S100,bear,ram,0,1,0,0,0,0,1,0
S100,hyena,squid,0,1,0,0,0,0,1,0
S100,bear,aardvark,0,1,1,0,0,0,1,0
S100,spider,bat,0,1,0,0,0,0,1,0
S100,beardeddragon,squid,0,0,0,0,0,1,0,0
S100,axolotl,frog,0,0,0,0,0,1,0,0
S100,ibex,mule,0,0,0,0,0,1,0,0
S100,crocodile,shark,0,1,0,0,0,0,1,0
S100,sunbear,polarbear,1,1,0,0,1,0,1,1
S100,squirrel,shrimp,0,1,0,0,0,1,1,0
S100,peccary,fisher,0,0,0,0,0,1,0,0
S100,donkey,mule,1,1,0,1,0,0,1,1
S100,crow,parrot,0,1,0,0,0,0,1,0
S100,sheep,horse,0,1,1,1,0,0,1,0
S100,nakedmolerat,koi,0,0,0,0,0,1,0,0
S100,elephant,cheetah,0,1,0,0,0,0,1,0
S100,dove,gnat,0,0,0,0,0,1,0,0
S100,chipmunk,dog,0,1,0,0,0,1,0,0
S100,hawk,eagle,1,1,0,1,1,0,1,1
S100,mongoose,marmot,0,0,0,0,0,1,0,0
S100,cat,wolf,0,1,0,1,0,0,1,0
S100,labradorretriever,mockingbird,0,0,0,0,0,1,0,0
S100,panda,tapir,0,0,0,1,0,0,0,0
S100,robin,fish,0,0,0,0,0,1,0,0
S100,pigeon,cat,0,0,0,0,0,1,0,0
S100,iguana,dodo,0,0,0,0,0,1,0,0
S100,elephant,flamingo,0,1,0,0,0,0,1,0
S100,ray,hornet,0,0,0,0,0,1,0,0
S100,goose,duck,1,1,0,1,1,0,1,1
S100,snail,worm,0,1,0,0,1,0,1,0
S100,shark,canary,0,1,0,0,0,0,1,0
S100,hedgehog,porcupine,1,1,0,1,1,0,1,1
S100,hawk,flamingo,0,1,0,0,0,0,1,0
S100,elephant,ferret,0,1,0,0,0,0,1,0
S100,monkey,flamingo,0,1,0,1,0,0,1,0
S100,emu,sloth,0,1,0,1,0,0,1,0
S100,coyote,hyena,0,1,0,1,0,0,1,0
S100,jellyfish,bird,0,1,0,0,0,0,1,0
S100,hawk,bluejay,0,1,0,1,0,0,1,0
S100,toad,rabbit,0,1,0,0,0,0,1,0
S100,cheetah,cow,0,1,0,0,0,0,0,0
S100,rhinoceros,hawk,0,1,0,0,0,0,1,0
S100,mockingbird,slug,0,0,0,0,0,1,0,0
S100,egret,heron,1,1,0,0,1,0,1,1
S100,mockingbird,swan,0,0,0,0,0,1,0,0
S100,goldfish,salmon,1,1,0,0,1,0,1,1
S100,pigeon,aardvark,0,1,0,0,0,0,1,0
S100,groundhog,deer,0,1,0,0,0,0,1,0
S100,kitten,panther,0,1,0,0,0,0,1,0
S100,shark,eel,0,1,0,1,0,0,1,0
S100,falcon,owl,0,1,0,0,0,0,1,0
S100,ferret,lynx,0,1,0,0,0,0,1,1
S100,shark,otter,0,1,0,0,1,0,1,0
S100,turtle,lark,0,0,0,0,0,1,0,0
S100,wallaby,fox,0,0,0,0,0,1,0,0
