S002,bluejay,parakeet,1,1,1
S002,zebra,tiger,1,1,1
S002,ostrich,raven,1,1,1
S002,manatee,whale,1,1,1
S002,manatee,shark,1,1,1
S002,hamster,dog,1,1,1
S002,panda,tiger,1,1,1
S002,crow,bluejay,1,1,1
S002,sealion,quail,1,1,1
S002,lion,deer,1,1,1
S002,canary,swan,1,1,1
S002,ostirch,ram,1,1,1
S002,chinchilla,rabbit,1,1,1
S002,squirrel,rabbit,1,1,1
S002,crow,swan,1,1,1
S002,seagul,flamingo,1,1,1
S002,eagle,rabin,1,1,1
S002,bear,skunk,1,1,1
S002,shark,dolphin,1,1,1
S002,lion,tiger,1,1,1
S002,manatee,duck,1,1,1
S002,crocodile,lizard,1,1,1
S002,alligator,salamander,1,1,1
S002,ostrich,duck,1,1,1
S002,gazelle,deer,1,1,1
S002,rabbit,lizard,1,1,1
S002,eagle,chipmunk,0,0,1
S002,trout,shark,1,1,1
S002,fish,tiger,1,1,1
S002,chicken,seagul,1,1,1
S002,duck,robin,1,1,1
S002,zebra,horse,1,1,1
S002,ostrich,penguin,1,1,1
S002,penguin,raven,0,0,1
S002,eagle,rat,1,1,1
S002,crow,parakeet,1,1,1
S002,panda,bear,1,1,1
S002,hamster,chinchilla,1,1,1
S002,rabbit,skunk,1,1,1
S002,monkey,gorilla,1,1,1
S002,rat,skunk,1,1,1
S002,trout,seahorse,1,1,1
S002,lion,zebra,1,0,1
S002,ram,deer,1,1,1
S002,manatee,seahorse,1,1,1
S002,chicken,hamster,1,1,1
S002,canary,tucan,1,1,1
S002,giraffe,gorilla,1,1,1
S002,chicken,vulture,1,1,1
S002,panda,elephant,1,1,1
S002,hamster,gerbil,1,1,1
S002,crow,raven,1,1,1
S002,vulture,robin,0,0,1
S002,rabbit,mouse,1,1,1
S002,seahorse,skunk,1,1,1
S002,sheep,goat,1,1,1
S002,vulture,eagle,1,1,1
S002,trout,salmon,1,1,1
S002,dolphin,whale,1,1,1
S002,gerbil,chinchilla,1,1,1
S002,frog,salamander,1,1,1
S002,chipmunk,rat,1,1,1
S002,penguin,robin,1,1,1
S002,giraffe,cat,1,1,1
S002,cat,salmon,1,1,1
S002,iguana,parakeet,1,1,1
S002,squirrel,chipmunk,1,1,1
S002,cat,dog,1,1,1
S002,penguin,bluejay,0,1,1
S002,rabbit,chipmunk,0,0,1
S002,rat,mouse,1,1,1
S002,seal,whale,1,1,1
S002,squirrel,skunk,1,1,1
S002,flamingo,bluejay,1,1,1
S002,parrot,tucan,1,1,1
S002,parrot,monkey,1,1,1
S002,giraffe,lion,1,1,1
S002,cow,horse,1,1,1
S002,eagle,robin,1,1,1
S002,camel,goat,1,1,1
S002,seal,bluejay,1,1,1
S002,sealion,whale,1,1,1
S002,chicken,duck,1,1,1
S002,gazelle,dog,1,1,1
S002,camel,llama,1,1,1
S002,gazelle,rabbit,1,1,1
S002,manatee,dolphin,0,0,1
S002,quail,whale,1,1,1
S002,llama,ostirch,1,1,1
S002,seal,trout,1,1,1
S002,sealion,gazelle,1,1,1
S002,iguana,chinchilla,1,1,1
S002,ostrich,salmon,1,1,1
S002,cow,sheep,1,1,1
S002,sealion,seahorse,1,1,1
S002,giraffe,elephant,1,1,1
S002,bluejay,robin,1,1,1
S002,crocodile,alligator,1,1,1
S002,frog,raven,1,1,1
S002,fish,cat,1,1,1
S002,tucan,parakeet,1,1,1
S002,bluejay,rabin,1,1,1
S002,zebra,gazelle,1,1,1
S002,shark,salmon,0,0,1
